ACCOUNT_NAME,CAMPAIGN_NAME,ADGROUP_NAME,AD_NAME,DEVICE,ACCOUNT_ID,CAMPAIGN_ID,ADGROUP_ID,AD_ID,DAY,TRACKING_URL,IMPS,CLICKS,COST,CONVERSIONS,CONV_VALUE
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-18,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-19,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-20,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-21,--,2.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-22,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-23,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-24,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-25,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-26,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2019-12-27,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-06,--,8.0,1.0,1.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-07,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-08,--,17.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-09,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-10,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-11,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-12,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-13,--,5.0,1.0,1.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-14,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-15,--,12.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-16,--,9.0,1.0,2.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-17,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-18,--,8.0,1.0,497.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-19,--,5.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-20,--,12.0,1.0,14.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-21,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-22,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-23,--,25.0,2.0,2.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-24,--,9.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-25,--,8.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-26,--,15.0,1.0,14.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-27,--,14.0,1.0,1.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-28,--,16.0,2.0,2.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-29,--,13.0,2.0,179.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-30,--,14.0,1.0,176.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-01-31,--,22.0,1.0,1.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-02-01,--,8.0,1.0,2.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-02-02,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_001,PC,877045,1624654,297442038,645047529,2020-02-03,--,21.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-22,--,150.0,1.0,109.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-23,--,182.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-24,--,144.0,1.0,650.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-25,--,98.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-26,--,130.0,1.0,222.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-27,--,118.0,1.0,296.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-28,--,220.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-29,--,126.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-30,--,152.0,2.0,313.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-01-31,--,72.0,1.0,110.0,1.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-01,--,73.0,2.0,837.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-02,--,137.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-03,--,113.0,1.0,94.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-04,--,146.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-05,--,127.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-06,--,182.0,1.0,169.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-07,--,145.0,1.0,58.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-08,--,91.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-09,--,92.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-10,--,124.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-11,--,96.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-12,--,160.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-13,--,117.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-14,--,140.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-15,--,103.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-16,--,139.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-17,--,127.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-18,--,68.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-19,--,168.0,1.0,73.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-20,--,118.0,2.0,493.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-21,--,130.0,1.0,452.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-22,--,155.0,1.0,479.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-23,--,126.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-24,--,160.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-25,--,147.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-26,--,109.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-27,--,76.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-28,--,90.0,1.0,499.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-02-29,--,87.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-01,--,87.0,2.0,524.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-02,--,150.0,1.0,225.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-03,--,99.0,2.0,2.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-04,--,114.0,3.0,1277.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-05,--,177.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-06,--,95.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-07,--,149.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-08,--,172.0,2.0,582.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-09,--,148.0,2.0,914.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-10,--,163.0,4.0,1153.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-11,--,141.0,3.0,779.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-12,--,162.0,1.0,500.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-13,--,194.0,2.0,579.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-14,--,185.0,2.0,490.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-15,--,151.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-16,--,163.0,2.0,463.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-17,--,168.0,1.0,101.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-18,--,170.0,2.0,409.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-19,--,157.0,2.0,246.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-20,--,140.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-21,--,152.0,1.0,47.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-22,--,96.0,1.0,319.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-23,--,205.0,3.0,627.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-24,--,161.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,PC,877045,1624654,297442038,645047530,2020-03-25,--,146.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-20,--,10.0,1.0,93.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-21,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-22,--,24.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-23,--,18.0,1.0,125.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-24,--,19.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-25,--,27.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-26,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-27,--,18.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-28,--,16.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-29,--,20.0,1.0,168.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-11-30,--,19.0,3.0,395.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-01,--,27.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-02,--,42.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-03,--,15.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-04,--,12.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-05,--,15.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-06,--,4.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-07,--,22.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-08,--,18.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-09,--,20.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-10,--,12.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-11,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-12,--,18.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-13,--,28.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-14,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-15,--,9.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-16,--,7.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-17,--,6.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-18,--,3.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-19,--,10.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-20,--,14.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-21,--,8.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-22,--,21.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-23,--,10.0,1.0,174.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-24,--,16.0,1.0,106.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_002,フルブラウザ搭載のタブレット端末,877045,1624654,297442038,645047530,2019-12-25,--,23.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-03,--,105.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-04,--,76.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-05,--,80.0,2.0,681.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-06,--,35.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-07,--,62.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-08,--,19.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-09,--,40.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-10,--,59.0,1.0,465.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-11,--,48.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-12,--,36.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-13,--,51.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-14,--,41.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-15,--,18.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-16,--,17.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-17,--,29.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-18,--,25.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-19,--,19.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-20,--,11.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-21,--,39.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-22,--,54.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-23,--,36.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-24,--,22.0,0.0,0.0,0.0,0.0
primeNumber,10_ブランド,10_01_ブランド名,10_01_ブランド名_003,PC,877045,1624654,297442038,645047531,2020-03-25,--,22.0,0.0,0.0,0.0,0.0
